name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ahmedabad,2022-01-27,24.2,11,17.1,24.2,11,17.1,6.5,52.4,0,0,0,,0,0,30.2,9.4,53.6,1015.8,0,4.4,216.1,18.7,8,10,2022-01-27T07:21:11,2022-01-27T18:23:43,0.83,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-28,26,11,17.7,26,11,17.7,5.2,46,0,0,0,,0,0,34.2,14.8,63.1,1016.2,0,4.4,219.1,19.1,8,10,2022-01-28T07:20:53,2022-01-28T18:24:24,0.86,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-29,29,10,18.9,27.7,10,18.7,7.5,50.3,0,0,0,,0,0,20.5,5.4,60.9,1015.7,0,4.3,219.5,19.1,8,10,2022-01-29T07:20:35,2022-01-29T18:25:05,0.9,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-30,30.7,11,19.8,29,11,19.5,8.9,53.8,0,0,0,,0,0,16.9,5.4,292.8,1013.2,0.2,3.9,220.4,19.1,8,10,2022-01-30T07:20:14,2022-01-30T18:25:46,0.93,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-01-31,29.5,12,20.6,29.5,12,20.7,13.4,65.2,0,0,0,,0,0,14.8,11.5,270,1011.8,0,5.1,212.5,18.5,8,10,2022-01-31T07:19:53,2022-01-31T18:26:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2022-02-01,31,16,22.8,31.4,16,23.1,16.7,70.4,0,0,0,,0,0,19.8,5.4,312.1,1011.5,3.8,3.7,209.8,18,8,10,2022-02-01T07:19:30,2022-02-01T18:27:06,0,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-02,32.1,15,23.6,31.7,15,23.6,15.2,63.2,0,0,0,,0,0,25.9,5.4,230.6,1010.5,0,3.9,215.9,18.7,8,10,2022-02-02T07:19:06,2022-02-02T18:27:46,0.03,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-03,29,17.5,22.8,27.6,17.5,22.6,11.5,52.8,0,0,0,,0,0,41,13,289.1,1009,9.6,4.4,219.9,19.1,8,10,2022-02-03T07:18:41,2022-02-03T18:28:26,0.07,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-04,29,13,20.7,27.6,13,20.4,8,48.4,0,0,0,,0,0,11.5,11.2,232.7,1010.3,0,3.3,225,19.5,8,10,2022-02-04T07:18:14,2022-02-04T18:29:04,0.1,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-05,29.4,12.6,20.4,27.9,12.6,20.1,8.8,51.6,0,0,0,,0,0,11.9,7.6,182.5,1011.6,0.4,3.6,223.2,19.4,8,10,2022-02-05T07:17:46,2022-02-05T18:29:43,0.13,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-06,31,13,21.1,29.4,13,20.7,9,49.6,0,0,0,,0,0,13.3,7.6,245,1013.2,0,4.2,225.9,19.5,8,10,2022-02-06T07:17:17,2022-02-06T18:30:21,0.16,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-07,31,16,22.4,31,16,22.3,12.5,55,0,0,0,,0,0,22.3,7.6,325.1,1013.9,0.6,4.3,223.2,19.3,8,10,2022-02-07T07:16:47,2022-02-07T18:30:59,0.19,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-08,30,14.6,22,30,14.6,22,14.1,63.3,0,0,0,,0,0,24.5,5.4,300.7,1012.4,2.3,4.1,218.7,19,8,10,2022-02-08T07:16:16,2022-02-08T18:31:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-09,29,17,23,28.8,17,22.8,13.1,55.8,0,0,0,,0,0,38.9,7.6,332.9,1013,10.3,4.3,216.8,18.7,8,10,2022-02-09T07:15:43,2022-02-09T18:32:13,0.26,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-10,28.3,16.1,21.9,28.3,16.1,21.9,12.1,54.5,0,0,0,,0,0,43.2,13.2,37.8,1015.3,2.2,4.4,223.9,19.3,8,10,2022-02-10T07:15:10,2022-02-10T18:32:49,0.29,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-11,28,16,21.4,27,16,21.2,8,44.1,0,0,0,,0,0,36,17.2,58.7,1015.4,0.7,4.5,231.7,20.1,8,10,2022-02-11T07:14:35,2022-02-11T18:33:25,0.32,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-12,30,12.5,21,28.5,12.5,20.7,8.1,46.5,0,0,0,,0,0,23.4,9.4,47.4,1013.6,0.3,4.5,236.1,20.4,9,10,2022-02-12T07:13:59,2022-02-12T18:34:00,0.36,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-13,31,11.9,21.4,29.3,11.9,21,7.7,44.8,0,0,0,,0,0,20.5,14.8,14.4,1010.9,0.4,4.3,235,20.2,9,10,2022-02-13T07:13:22,2022-02-13T18:34:35,0.39,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-14,32,16.7,23.5,31,16.7,23.2,9.8,43.2,0,0,0,,0,0,32.4,11.2,16.4,1009.9,4.9,5.4,234.5,20.2,9,10,2022-02-14T07:12:44,2022-02-14T18:35:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2022-02-15,31,17,23.7,30.6,17,23.6,12.3,49.9,0,0,0,,0,0,31.7,7.6,32.5,1010.2,6.4,4.4,234,20.2,9,10,2022-02-15T07:12:05,2022-02-15T18:35:44,0.45,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-16,32,19,24.2,31,19,23.9,11.8,47.5,0,0,0,,0,0,29.2,11.2,47.9,1009.2,1.6,4.6,231.9,20.1,8,10,2022-02-16T07:11:25,2022-02-16T18:36:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-17,32,18,24.7,30.7,18,24.3,10.5,42.8,0,0,0,,0,0,18,7.6,55.7,1008.5,6.1,4.5,229.9,19.8,9,10,2022-02-17T07:10:44,2022-02-17T18:36:50,0.52,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-18,34,18,25.9,33.3,18,25.5,11.5,41.7,0,0,0,,0,0,32,9.4,14,1009.3,19.7,4.6,231.9,20,8,10,2022-02-18T07:10:02,2022-02-18T18:37:23,0.56,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-19,34,18,26.2,34.1,18,26.1,12.2,42.7,0,0,0,,0,0,45.7,9.4,20.1,1011.1,4.3,4.5,236,20.3,9,10,2022-02-19T07:09:19,2022-02-19T18:37:55,0.59,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-20,33,16,25.2,30.9,16,24.4,7.5,34.8,0,0,0,,0,0,37.1,11.2,343.4,1010.8,0.1,4.6,244.1,21.3,9,10,2022-02-20T07:08:35,2022-02-20T18:38:27,0.63,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-21,35,19.3,26.4,33.3,19.3,25.8,10,37.9,0,0,0,,0,0,19.4,9.4,270.2,1009.2,0,4.6,240.3,20.9,9,10,2022-02-21T07:07:51,2022-02-21T18:38:58,0.66,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-22,34,18,25.9,33.6,18,25.8,14.4,52,0,0,0,,0,0,24.8,14.8,246.8,1009.9,2.4,4.6,244.1,21.3,9,10,2022-02-22T07:07:05,2022-02-22T18:39:29,0.7,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-23,34,19,26,33.3,19,25.9,15.7,56,0,0,0,,0,0,20.5,9.4,297.7,1012.3,0.2,4.5,243.8,21.2,9,10,2022-02-23T07:06:19,2022-02-23T18:39:59,0.73,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-24,34,18.1,26.2,33,18.1,25.8,12.7,46.2,0,0,0,,0,0,20.5,9.4,350.9,1013.8,0.3,4.2,248.5,21.4,9,10,2022-02-24T07:05:32,2022-02-24T18:40:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-25,35,17.5,26.4,33.7,17.5,25.8,11.2,42.3,0,0,0,,0,0,18.7,9.4,209.2,1012.9,11.6,4.3,250.2,21.8,9,10,2022-02-25T07:04:44,2022-02-25T18:40:58,0.81,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-26,35,19.7,25.8,33.3,19.7,25.5,12.8,47.1,0,0,0,,0,0,24.8,9.4,299.1,1012.5,0,4.3,249.7,21.5,9,10,2022-02-26T07:03:55,2022-02-26T18:41:27,0.84,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-27,35,18,26.2,33.3,18,25.7,11.6,43.1,0,0,0,,0,0,30.6,11.2,9.4,1013.5,0,4.6,251.8,21.8,9,10,2022-02-27T07:03:06,2022-02-27T18:41:56,0.88,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-02-28,33,20,26.5,33,20,26.5,14.2,48.3,0,0,0,,0,0,37.8,16.6,54,1013.7,0,4,251.1,21.8,9,10,2022-02-28T07:02:16,2022-02-28T18:42:24,0.91,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-01,35,18.7,27.1,34.7,18.7,26.9,13.6,45,0,0,0,,0,0,18.7,11.2,49.8,1013.7,0.2,4.3,248,21.5,9,10,2022-03-01T07:01:25,2022-03-01T18:42:52,0.95,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-02,37,22,28.5,35.8,22,28,12,37.9,0,0,0,,0,0,33.5,11.2,36.4,1013,0,4.6,251,21.8,9,10,2022-03-02T07:00:34,2022-03-02T18:43:20,0,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-03,35,21,27.8,33.2,21,27.1,10.2,35.4,0,0,0,,0,0,33.1,14.8,356.6,1013,0,4.7,255.9,22.1,9,10,2022-03-03T06:59:42,2022-03-03T18:43:47,0.02,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-04,34,19,26.2,32,19,25.5,9.1,35.7,0,0,0,,0,0,36.7,11.2,18.4,1014.1,0,4.7,258.5,22.3,9,10,2022-03-04T06:58:50,2022-03-04T18:44:13,0.05,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-05,34,18.9,26.2,32.3,18.9,25.5,9.2,36.1,0,0,0,,0,0,47.2,18.4,48.6,1012.9,3.3,4.6,262.1,22.6,9,10,2022-03-05T06:57:57,2022-03-05T18:44:40,0.08,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-06,37,17,27.3,35.3,17,26.7,11,39.3,0,0,0,,0,0,28.1,11.2,39.6,1010.7,14.3,4.6,253,21.8,9,10,2022-03-06T06:57:03,2022-03-06T18:45:06,0.11,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-07,38,20,28.8,37.3,20,28.2,11.9,37.6,0,0,0,,0,0,41.4,9.4,347.9,1010.5,5,4.3,271.2,23.6,9,10,2022-03-07T06:56:09,2022-03-07T18:45:31,0.15,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-08,36,22.7,29.3,38.1,22.7,29.7,15,42.6,0,0,0,,0,0,36.7,13,136.4,1010.3,31.6,4,234.6,20.2,9,10,2022-03-08T06:55:15,2022-03-08T18:45:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-09,36.6,23.9,29.4,38.9,23.9,30.4,18.1,51.7,0,0,0,,0,0,35.3,13,86.2,1010.7,14.1,4.2,251.3,21.8,9,10,2022-03-09T06:54:20,2022-03-09T18:46:22,0.21,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-10,37,22,29.3,38.1,22,29.1,13.8,41.5,0,0,0,,0,0,25.2,13,45,1010.7,1,4.6,257,22.1,9,10,2022-03-10T06:53:25,2022-03-10T18:46:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-11,37,23,29.9,36.2,23,29.3,11.4,33.2,0,0,0,,0,0,22.3,13,51.8,1010.9,0,4.7,260,22.4,9,10,2022-03-11T06:52:29,2022-03-11T18:47:11,0.27,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-12,38,24,30.4,36.3,24,29.6,11.4,33.3,0,0,0,,0,0,20.2,11.2,59.6,1010.8,0,4.8,265.2,22.9,9,10,2022-03-12T06:51:33,2022-03-12T18:47:35,0.31,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-13,39,22,30.9,38,22,30.2,12.1,34.1,0,0,0,,0,0,26.3,11.2,338.9,1010.7,0,4.4,264.5,23,9,10,2022-03-13T06:50:36,2022-03-13T18:47:59,0.34,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-14,41,22,31.9,40.5,22,31.4,13.4,35.4,0,0,0,,0,0,34.6,14.8,312.4,1010.3,1,4.4,263.4,22.8,9,10,2022-03-14T06:49:40,2022-03-14T18:48:23,0.37,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-15,43,24.4,33,41.8,24.4,32.4,12.5,31.2,0,0,0,,0,0,32,14.8,331.2,1008.9,12,4.9,265.8,23,9,10,2022-03-15T06:48:43,2022-03-15T18:48:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-16,41,25,32.7,37.9,25,31.5,10.2,27.9,0,0,0,,0,0,35.6,18.4,318.7,1007.5,13.6,4.9,267.5,23.1,9,10,2022-03-16T06:47:45,2022-03-16T18:49:10,0.43,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-17,40,24.9,31.6,37.3,24.9,30.5,10.4,30.5,0,0,0,,0,0,35.3,14.8,320.4,1007.1,9.6,4.7,269.1,23.2,9,10,2022-03-17T06:46:48,2022-03-17T18:49:33,0.47,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-18,40,24,31.2,37.5,24,30.1,10.1,30.1,0,0,0,,0,0,45.7,12.1,313.6,1006.1,5.2,5,270.4,23.3,9,10,2022-03-18T06:45:50,2022-03-18T18:49:56,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-19,39,24,31.2,36.1,24,30.1,10.3,30.3,0,0,0,,0,0,40,17.3,313.5,1005.3,4.9,5.4,271,23.4,9,10,2022-03-19T06:44:52,2022-03-19T18:50:19,0.53,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2022-03-20,38,24,30.2,36.9,24,29.7,12.7,38.6,0,0,0,,0,0,41,20.5,298.4,1005.6,0.5,4.5,272.4,23.6,9,10,2022-03-20T06:43:54,2022-03-20T18:50:41,0.57,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-21,40,24,30.6,37.3,24,29.3,8.1,30.4,0,0,0,,0,0,37.4,14.8,323.4,1007.6,11.8,4.7,272,23.3,10,10,2022-03-21T06:42:56,2022-03-21T18:51:04,0.61,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-22,39,25,31.5,36.2,25,30,5.7,21.8,0,0,0,,0,0,48.2,20.5,339.5,1008,35.2,4.6,274.7,23.7,10,10,2022-03-22T06:41:58,2022-03-22T18:51:26,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-23,37,25,30.6,34.4,25,29.1,5.4,21.3,0,0,0,,0,0,49,16.6,330,1007.7,48.6,4.4,287.8,25,10,10,2022-03-23T06:41:00,2022-03-23T18:51:49,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-24,37,24,30.4,34.1,24,29,6.5,24.9,0,0,0,,0,0,40.3,16.6,314.2,1006.5,49.5,4.6,276.3,23.9,10,10,2022-03-24T06:40:02,2022-03-24T18:52:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-25,39,23,30.7,38.7,23,30.6,14.8,42.6,0,0,0,,0,0,34.6,13,290.3,1007,40,4.5,268.5,23.3,9,10,2022-03-25T06:39:03,2022-03-25T18:52:33,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-26,41,25,32.9,39.1,25,32,12,30.8,0,0,0,,0,0,29.5,9.4,286.2,1008.8,13.5,4.7,290,25,10,10,2022-03-26T06:38:05,2022-03-26T18:52:55,0.79,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-27,41,24,32.5,38.6,24,31.3,10,28.5,0,0,0,,0,0,28.1,14.8,301.5,1009.3,1.4,4.4,293.7,25.3,10,10,2022-03-27T06:37:07,2022-03-27T18:53:17,0.82,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-28,42,23,32.5,38.6,23,30.9,7.1,24,0,0,0,,0,0,31.7,11.2,280.9,1008.8,2.7,4.6,299.1,25.9,10,10,2022-03-28T06:36:09,2022-03-28T18:53:39,0.86,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-29,41,23,32.8,39.1,23,31.4,8.8,25.7,0,0,0,,0,0,41.4,22.3,263.3,1007.3,1.1,4.5,303.3,26.2,10,10,2022-03-29T06:35:11,2022-03-29T18:54:01,0.89,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-30,41,24,31.6,38.2,24,30.7,10.8,32.8,0,0,0,,0,0,35.3,14.8,247.1,1006.6,0.3,4.7,304.7,26.2,10,10,2022-03-30T06:34:13,2022-03-30T18:54:23,0.93,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-03-31,41,22.8,32.4,39.1,22.8,31.8,12.2,33.2,0,0,0,,0,0,29.9,14.8,240.6,1007.1,3.6,4.5,301.8,26.1,10,10,2022-03-31T06:33:15,2022-03-31T18:54:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-01,42,25,33.2,41.6,25,33.1,14.6,35.7,0,0,0,,0,0,23.8,105.5,219.5,1007,2.1,3.9,297,25.6,10,10,2022-04-01T06:32:17,2022-04-01T18:55:07,0,Clear,Clear conditions throughout the day.,wind,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-02,41,26,32.9,40.5,26,33.7,17.1,41.8,0,0,0,,0,0,19.4,14.8,188.4,1007.8,0.4,4,302.8,26.3,10,10,2022-04-02T06:31:20,2022-04-02T18:55:29,0.03,Clear,Clear conditions throughout the day.,clear-day,"42647099999,VAAH,42744099999"
Ahmedabad,2022-04-03,43,26,33.5,39.6,26,32.9,13.3,38.2,0,0,0,,0,0,27.7,14.8,258,1007.9,1.5,4.4,302.4,26.3,10,10,2022-04-03T06:30:22,2022-04-03T18:55:51,0.06,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-04,43,23,32.9,40.3,23,31.8,10.3,27.8,0,0,0,,0,0,32.8,11.2,302.5,1008.1,0.9,4.6,299.1,25.9,10,10,2022-04-04T06:29:25,2022-04-04T18:56:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-05,43,26,34,41.4,26,33.3,13.2,32,0,0,0,,0,0,35.3,9.4,297.6,1009.7,5.4,4.6,298.3,25.8,10,10,2022-04-05T06:28:29,2022-04-05T18:56:35,0.13,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-06,41.6,26,33.6,39.5,26,32.4,11.3,30.6,0,0,0,,0,0,36.7,22.3,299.5,1009.7,17.8,4.5,298.4,25.7,10,10,2022-04-06T06:27:32,2022-04-06T18:56:58,0.16,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-07,43,25,33.7,40.5,25,32.8,11.6,30.6,0,0,0,,0,0,41,14.8,302.7,1008.5,16.1,4.7,300.4,25.9,10,10,2022-04-07T06:26:36,2022-04-07T18:57:20,0.19,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-08,45,27,35.2,45,27.7,34.4,11.7,27.6,0,0,0,,0,0,49.7,16.6,324.7,1006.5,0.2,5,303.6,26.2,10,10,2022-04-08T06:25:40,2022-04-08T18:57:42,0.23,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-09,42,26,34.2,39,26,32.6,8.9,24.4,0,0,0,,0,0,49.3,14.3,266,1006.2,0,4.6,310.7,26.6,10,10,2022-04-09T06:24:45,2022-04-09T18:58:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-10,42,26,32.9,39.1,26,31.9,10.5,27.6,0,0,0,,0,0,35.3,18.4,221.7,1006.2,0,4.5,312.9,26.9,10,10,2022-04-10T06:23:50,2022-04-10T18:58:28,0.29,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-11,40,26,32.5,38.1,26,32.6,15.8,42.2,0,0,0,,0,0,33.5,13,255.3,1005.7,17,4.5,288,24.8,9,10,2022-04-11T06:22:55,2022-04-11T18:58:50,0.32,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-12,42,24.6,33.2,38.3,24.6,31.8,9.2,28.1,0,0,0,,0,0,27.7,24.1,262.7,1004.9,17.8,5.2,276.7,23.9,9,10,2022-04-12T06:22:01,2022-04-12T18:59:13,0.35,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2022-04-13,42,23,32.4,39.7,23,31.7,11.9,33.7,0,0,0,,0,0,27,10.1,270.1,1004.4,0,4.3,313.7,27.1,10,10,2022-04-13T06:21:08,2022-04-13T18:59:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-14,41,24,33.4,38.5,24,32,8.9,25.6,0,0,0,,0,0,33.8,13,258.9,1004.5,0,4.4,316,27.4,10,10,2022-04-14T06:20:14,2022-04-14T19:00:00,0.42,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-15,41,26,32.4,39.9,26,33.4,17.2,45,0,0,0,,0,0,36.7,14.8,220,1004.5,0,4.2,311,26.9,10,10,2022-04-15T06:19:22,2022-04-15T19:00:23,0.45,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-16,42,26.6,33.2,40,26.6,33.6,16.2,43.2,0,0,0,,0,0,31,14.8,219.3,1003.9,0,4.3,312.6,27.1,10,10,2022-04-16T06:18:30,2022-04-16T19:00:46,0.48,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-17,42,26,33.2,39.3,26,32.7,13.1,36.4,0,0,0,,0,0,31.7,13,253.6,1005,0,4.4,312.3,27,10,15,2022-04-17T06:17:38,2022-04-17T19:01:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-18,42,25,32.9,41.6,25,33.4,16.5,43.5,0,0,0,,0,0,40.7,14.9,257.7,1007.4,0.1,4.4,313.6,27.1,10,15,2022-04-18T06:16:47,2022-04-18T19:01:34,0.55,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-19,41,26,32.8,39.6,26,32.6,14.3,37.3,0,0,0,,0,0,37.4,18.4,279.9,1009.3,9,4.7,306.7,26.5,10,10,2022-04-19T06:15:57,2022-04-19T19:01:58,0.59,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-20,39.1,27.9,33.3,42.6,29,34.5,17.3,41.2,0,0,0,,0,0,38.9,20.5,288.8,1007.7,33,4.4,304.3,26.2,10,30,2022-04-20T06:15:07,2022-04-20T19:02:22,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2022-04-21,42,29,35.3,39.5,28.4,33.9,10.5,23.9,0,0,0,,0,0,44.6,25.9,308.6,1005.9,39.2,4.3,310.3,26.8,10,10,2022-04-21T06:14:18,2022-04-21T19:02:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
